Time step,Vab,Vbc,Vca,Ia,Ib,Ic,,,,,W1,W2
0.0064801,228.91,-20.094,-244.72,1.3516,-3.6516,2.3133,,,,,309.394756,
0.0064881,231.75,-18.031,-241.81,1.3492,-3.6133,2.2523,,,,,312.6771,
0.0064961,228.69,-16.438,-244.44,1.4352,-3.6234,2.3055,,,,,328.215888,
0.0065041,226.31,-13.031,-247.19,1.5375,-3.7203,2.1422,,,,,347.951625,
0.0065121,229.47,-7.7812,-245.38,1.5086,-3.7539,2.2672,,,,,346.178442,
0.0065201,226.59,-16.438,-246.97,1.5141,-3.682,2.2859,,,,,343.079919,
0.0065281,230.72,-11.844,-243.59,1.4969,-3.6953,2.2273,,,,,345.364768,
0.0065361,227.22,-12.406,-243.81,1.4461,-3.6414,2.3023,,,,,328.582842,
0.0065441,226.56,-11.5,-247.03,1.5477,-3.7273,2.2367,,,,,350.646912,
0.0065521,224.59,-9.1875,-247.62,1.5719,-3.6109,2.1789,,,,,353.033021,
0.0065601,227.94,-9.75,-247.38,1.4836,-3.6703,2.2367,,,,,338.171784,
0.0065681,228.59,-7.6562,-246.22,1.5211,-3.6281,2.1391,,,,,347.708249,
0.0065761,223.56,-8.625,-248.28,1.4344,-3.6367,2.25,,,,,320.674464,
0.0065841,221,-11.406,-248.69,1.5078,-3.6289,2.1859,,,,,333.2238,
0.0065921,223.94,-5.4688,-250.19,1.4383,-3.7398,2.2695,,,,,322.092902,
0.0066001,222.06,-9.0312,-253.19,1.4875,-3.7352,2.1227,,,,,330.31425,
0.0066081,223.75,-4.8125,-250.44,1.557,-3.6898,2.2219,,,,,348.37875,
0.0066161,228.44,-6.6875,-245.34,1.5617,-3.6906,2.125,,,,,356.754748,
0.0066241,230.28,-6.1562,-249.19,1.5461,-3.7406,2.2492,,,,,356.035908,
0.0066321,226.62,-8.4062,-249.28,1.7367,-3.4977,2.2523,,,,,393.570954,
0.0066401,225.19,-4.9375,-254.16,1.5195,-3.7023,2.2125,,,,,342.176205,
0.0066481,227,-4.7812,-249.09,1.6086,-3.6086,2.1828,,,,,365.1522,
0.0066561,228.06,-2.25,-248.78,1.5461,-3.6969,2.1844,,,,,352.603566,
0.0066641,225.53,-1.7812,-249.88,1.5891,-3.5992,2.1078,,,,,358.389723,
0.0066721,223.44,0.125,-250.34,1.5781,-3.6625,2.1156,,,,,352.610664,
0.0066801,217.84,-3.4062,-257.25,1.6391,-3.6313,2.1539,,,,,357.061544,
0.0066881,224.69,1.375,-255.22,1.5484,-3.7609,2.1688,,,,,347.909996,
0.0066961,223.59,-1.3125,-249.62,1.6469,-3.6922,2.1406,,,,,368.230371,
0.0067041,220.53,0.9375,-253.28,1.6844,-3.6789,2.1688,,,,,371.460732,
0.0067121,225.09,-1.6562,-252.25,1.6562,-3.7664,2.0406,,,,,372.794058,
0.0067201,222.78,2.6875,-254.91,1.582,-3.7117,2.1273,,,,,352.43796,
0.0067281,217.62,0.875,-254.84,1.5797,-3.7859,2.0031,,,,,343.774314,
0.0067361,221.5,7.125,-254.94,1.75,-3.7195,2.082,,,,,387.625,
0.0067441,220.66,4.625,-252.38,1.7766,-3.6914,2.0906,,,,,392.024556,
0.0067521,222.03,5.25,-254.69,1.5492,-3.5867,2.1664,,,,,343.968876,
0.0067601,217.16,4.625,-252.25,1.6969,-3.8172,2.0492,,,,,368.498804,
0.0067681,219.84,6.2812,-255.78,1.7453,-3.7781,2.118,,,,,383.686752,
0.0067761,217.25,2.8438,-257.47,1.7141,-3.5125,2.0422,,,,,372.388225,
0.0067841,211.31,6.4688,-257.25,1.707,-3.6773,2.0102,,,,,360.70617,
0.0067921,216.09,7.9062,-256.31,1.7023,-3.7531,1.9094,,,,,367.850007,
0.0068001,220.41,12,-258.53,1.7539,-3.6766,1.9937,,,,,386.577099,
0.0068081,215.66,6.375,-254,1.6133,-3.6156,2.0063,,,,,347.924278,
0.0068161,218.97,15.375,-257.69,1.6867,-3.6055,2.0125,,,,,369.336699,
0.0068241,216.5,6.8125,-255.19,1.7695,-3.7102,2.0133,,,,,383.09675,
0.0068321,216.44,10.875,-259.78,1.7883,-3.7164,1.9797,,,,,387.059652,
0.0068401,214.97,9,-256.62,1.7047,-3.793,1.9773,,,,,366.459359,
0.0068481,214.31,13.406,-256.75,1.8914,-3.7406,2.0109,,,,,405.345934,
0.0068561,214.12,10.438,-256.16,1.8461,-3.6688,2.0648,,,,,395.286932,
0.0068641,217.59,13.875,-260.38,1.8594,-3.7055,1.932,,,,,404.586846,
0.0068721,210.56,14.531,-259.34,1.7883,-3.6688,2.0172,,,,,376.544448,
0.0068801,209.16,15.875,-263.72,1.8383,-3.7313,2.0672,,,,,384.498828,
0.0068881,214.28,15.406,-257.03,1.8367,-3.7156,1.8969,,,,,393.568076,
0.0068961,214.31,16.969,-258.38,1.7531,-3.75,1.925,,,,,375.706861,
0.0069041,217.56,13.594,-257.72,1.9031,-3.6187,1.9477,,,,,414.038436,
0.0069121,215.28,17.969,-264.62,1.807,-3.7281,1.9781,,,,,389.01096,
0.0069201,212.12,18.438,-261.28,1.8016,-3.7469,1.9344,,,,,382.155392,
0.0069281,209.53,19.938,-264.72,1.7242,-3.7992,1.9125,,,,,361.271626,
0.0069361,207.34,18.625,-262.5,1.8875,-3.7,1.8813,,,,,391.35425,
0.0069441,207.19,18.469,-264.72,1.9047,-3.8047,1.9156,,,,,394.634793,
0.0069521,205.03,18.656,-262.84,1.9055,-3.5875,1.7805,,,,,390.684665,
0.0069601,208.09,21.312,-266.47,1.818,-3.725,1.8117,,,,,378.30762,
0.0069681,208.06,22.5,-259.59,1.8195,-3.7242,1.9359,,,,,378.56517,
0.0069761,205.72,20.75,-264,1.9516,-3.6039,2.0047,,,,,401.483152,
0.0069841,212.88,20.594,-261.38,1.907,-3.7445,1.8953,,,,,405.96216,
0.0069921,205.5,26.031,-263.94,1.9148,-3.7711,1.832,,,,,393.4914,
0.0070001,210.59,20.719,-263.72,1.8539,-3.732,1.9383,,,,,390.412801,
0.0070081,203.94,27.125,-266.88,1.8523,-3.6734,1.9563,,,,,377.758062,
0.0070161,207.91,23.75,-264,1.8602,-3.7117,1.8562,,,,,386.754182,
0.0070241,210.38,26.688,-265.19,1.9234,-3.6992,1.8687,,,,,404.644892,
0.0070321,209.75,20.75,-264.38,1.8523,-3.7313,1.7891,,,,,388.519925,
0.0070401,205.81,24.375,-265.53,1.9383,-3.8391,1.8383,,,,,398.921523,
0.0070481,203.28,25.312,-262.69,1.9172,-3.7867,1.7992,,,,,389.728416,
0.0070561,202.72,30.031,-266.59,1.9047,-3.7609,1.7656,,,,,386.120784,
0.0070641,199.88,26.094,-265.75,1.9672,-3.7406,1.7945,,,,,393.203936,
0.0070721,206.5,31.75,-267.41,1.8969,-3.6883,1.7266,,,,,391.70985,
0.0070801,204.09,26.406,-262.56,2.043,-3.6383,1.8078,,,,,416.95587,
0.0070881,200.78,28.906,-269.34,1.9461,-3.6859,1.8023,,,,,390.737958,
0.0070961,200.66,30.688,-268.84,1.8844,-3.6672,1.8578,,,,,378.123704,
0.0071041,205.78,33.5,-267.47,2.0562,-3.6414,1.7375,,,,,423.124836,
0.0071121,201.22,29.281,-264.62,1.9477,-3.6328,1.7844,,,,,391.916194,
0.0071201,205.72,34.781,-267.56,1.918,-3.6703,1.7852,,,,,394.57096,
0.0071281,204.28,31.5,-267.97,2.018,-3.7055,1.7242,,,,,412.23704,
0.0071361,199.56,32.969,-271.19,2.0453,-3.8484,1.8195,,,,,408.160068,
0.0071441,200.28,34.562,-266.47,2.1289,-3.643,1.7055,,,,,426.376092,
0.0071521,198.16,38.406,-267.12,1.9852,-3.7195,1.7648,,,,,393.387232,
0.0071601,202.34,35.906,-265.41,2.0352,-3.6742,1.8102,,,,,411.802368,
0.0071681,196.94,43.188,-268.66,2.0203,-3.6625,1.7516,,,,,397.877882,
0.0071761,198.56,34,-271.25,2.05,-3.8125,1.6281,,,,,407.048,
0.0071841,194.91,39.344,-271.25,1.9516,-3.7437,1.7367,,,,,380.386356,
0.0071921,198.62,34.531,-268.62,2.1328,-3.7508,1.7023,,,,,423.616736,
0.0072001,199.88,41.5,-272.09,2.0258,-3.6992,1.7656,,,,,404.916904,
0.0072081,198.53,37.281,-271.06,2.0812,-3.618,1.6781,,,,,413.180636,
0.0072161,199.75,41.625,-269.31,2.0406,-3.7633,1.6125,,,,,407.60985,
0.0072241,196.59,40.531,-270.09,2.0492,-3.6219,1.6344,,,,,402.852228,
0.0072321,195.88,44.094,-271.91,2.1055,-3.7211,1.7344,,,,,412.42534,
0.0072401,193.06,40.094,-271.91,2.0539,-3.6422,1.6664,,,,,396.525934,
0.0072481,193.59,45.719,-273.22,2.1453,-3.7289,1.75,,,,,415.308627,
0.0072561,190.72,41.344,-270.22,2.0391,-3.7062,1.6867,,,,,388.897152,
0.0072641,196.75,42.031,-270.59,2.1703,-3.6914,1.6867,,,,,427.006525,
0.0072721,190.41,43.812,-270.75,2.0805,-3.4539,1.5437,,,,,396.148005,
0.0072801,189.81,45.062,-272.66,2.1352,-3.6867,1.6484,,,,,405.282312,
0.0072881,194.16,46.094,-272.12,2.0969,-3.7188,1.6484,,,,,407.134104,
0.0072961,189.81,47.688,-270.03,2.2406,-3.6555,1.6008,,,,,425.288286,
0.0073041,189.59,42.656,-272.34,2.0844,-3.7117,1.5453,,,,,395.181396,
0.0073121,188.09,45.625,-269.19,2.1578,-3.7289,1.5133,,,,,405.860602,
0.0073201,191.38,48.719,-270.59,2.0914,-3.7273,1.6266,,,,,400.252132,
0.0073281,188.19,51.875,-275.31,2.1711,-3.6102,1.5711,,,,,408.579309,
0.0073361,193.91,47.75,-272.94,2.1195,-3.668,1.5375,,,,,410.992245,
0.0073441,189.62,53.344,-270.91,2.1766,-3.7148,1.6539,,,,,412.726892,
0.0073521,191.28,50.281,-273.25,2.2234,-3.7141,1.532,,,,,425.291952,
0.0073601,191.72,56.062,-271.12,2.1641,-3.7094,1.4852,,,,,414.901252,
0.0073681,189.19,52.469,-274.09,2.1812,-3.6875,1.4891,,,,,412.661228,
0.0073761,187,47.562,-277.5,2.1766,-3.7188,1.4812,,,,,407.0242,
0.0073841,186.47,54.031,-273.41,2.1102,-3.7,1.5305,,,,,393.488994,
0.0073921,187.72,54.562,-274.41,2.2398,-3.7758,1.5211,,,,,420.455256,
0.0074001,191.38,54.844,-273.56,2.1789,-3.6977,1.4531,,,,,416.997882,
0.0074081,188.78,59.75,-275.81,2.2078,-3.618,1.4781,,,,,416.788484,
0.0074161,187.25,56.094,-276.97,2.2062,-3.6344,1.3891,,,,,413.11095,
0.0074241,185.56,61.094,-278.16,2.2383,-3.7578,1.4414,,,,,415.338948,
0.0074321,186.88,58.281,-277.81,2.1,-3.6258,1.4844,,,,,392.448,
0.0074401,186.44,56.688,-275.69,2.3203,-3.6734,1.5992,,,,,432.596732,
0.0074481,185.44,57.688,-277.34,2.2594,-3.7727,1.4937,,,,,418.983136,
0.0074561,184.75,64.094,-271.59,2.3547,-3.6359,1.4492,,,,,435.030825,
0.0074641,182.53,57.656,-275.75,2.3594,-3.657,1.432,,,,,430.661282,
0.0074721,185.62,58.719,-277.78,2.2891,-3.6992,1.3938,,,,,424.902742,
0.0074801,183.62,60.156,-277.66,2.3125,-3.8367,1.3641,,,,,424.62125,
0.0074881,186.62,66.375,-278.53,2.2969,-3.6664,1.4414,,,,,428.647478,
0.0074961,182.47,61.719,-276.25,2.3828,-3.75,1.3562,,,,,434.789516,
0.0075041,179.97,63.438,-276.28,2.2961,-3.7141,1.3813,,,,,413.229117,
0.0075121,179.22,61.5,-276.62,2.2867,-3.7023,1.4203,,,,,409.822374,
0.0075201,182.38,68.125,-280,2.3961,-3.6305,1.4789,,,,,437.000718,
0.0075281,180.22,66.219,-276.34,2.2938,-3.5555,1.4523,,,,,413.388636,
0.0075361,181.19,66.125,-279.28,2.3703,-3.6531,1.4055,,,,,429.474657,
0.0075441,177.53,64.656,-276.03,2.3789,-3.5781,1.4305,,,,,422.326117,
0.0075521,174.47,70.812,-279.09,2.3359,-3.6578,1.3273,,,,,407.544473,
0.0075601,181.16,67.031,-277.91,2.4047,-3.5625,1.3906,,,,,435.635452,
0.0075681,175.5,71.406,-278.75,2.3813,-3.6758,1.3516,,,,,417.91815,
0.0075761,178.28,70.156,-276.06,2.3891,-3.518,1.3266,,,,,425.928748,
0.0075841,173.47,71.656,-279.75,2.4562,-3.5625,1.3891,,,,,426.077014,
0.0075921,175.19,69.938,-280.41,2.4172,-3.7102,1.2734,,,,,423.469268,
0.0076001,174.72,75.219,-281.59,2.5094,-3.5672,1.3828,,,,,438.442368,
0.0076081,170.97,70.594,-282.16,2.4445,-3.5766,1.1672,,,,,417.936165,
0.0076161,173.88,72.625,-281.38,2.4227,-3.5859,1.2523,,,,,421.259076,
0.0076241,173.47,73.406,-282.34,2.5492,-3.7563,1.3047,,,,,442.209724,
0.0076321,176.91,73.5,-280.34,2.3984,-3.6719,1.3195,,,,,424.300944,
0.0076401,175.88,72.594,-280.81,2.4156,-3.6539,1.282,,,,,424.855728,
0.0076481,179.12,75.844,-280.75,2.4008,-3.6477,1.3219,,,,,430.031296,
0.0076561,174.84,75.438,-283.5,2.5523,-3.6273,1.2328,,,,,446.244132,
0.0076641,174.06,78.344,-278.22,2.4023,-3.7375,1.1586,,,,,418.144338,
0.0076721,168.44,75.156,-284.06,2.4664,-3.6031,1.2031,,,,,415.440416,
0.0076801,169.88,80.844,-284.12,2.3719,-3.7102,1.2336,,,,,402.938372,
0.0076881,173.78,79.625,-282.09,2.4711,-3.6117,1.1633,,,,,429.427758,
0.0076961,173.47,78.844,-282.19,2.5734,-3.6578,1.2102,,,,,446.407698,
0.0077041,174.56,77.625,-278.44,2.55,-3.6203,1.0844,,,,,445.128,
0.0077121,173.31,78.812,-286.38,2.5125,-3.6313,1.2195,,,,,435.441375,
0.0077201,169.66,77.5,-284.22,2.5242,-3.4969,1.2383,,,,,428.255772,
0.0077281,173.06,82.375,-282.69,2.5961,-3.6398,1.2969,,,,,449.281066,
0.0077361,164.56,83.375,-282,2.5195,-3.6391,1.1805,,,,,414.60892,
0.0077441,168.62,87.719,-286.38,2.5359,-3.6016,1.2055,,,,,427.603458,
0.0077521,167.12,82.406,-282.56,2.5383,-3.6867,1.0539,,,,,424.200696,
0.0077601,169.41,88,-286.53,2.5125,-3.6859,1.1109,,,,,425.642625,
0.0077681,165.56,80.312,-283.88,2.6969,-3.6719,1.1297,,,,,446.498764,
0.0077761,169.91,87.969,-284.53,2.6367,-3.6109,1.0523,,,,,448.001697,
0.0077841,167.06,82.938,-281.97,2.5609,-3.6742,1.0203,,,,,427.823954,
0.0077921,166.06,88.75,-285.78,2.4883,-3.6203,1.1406,,,,,413.207098,
0.0078001,165.44,84.5,-280.31,2.6367,-3.7094,1.2156,,,,,436.215648,
0.0078081,165.53,86.281,-285.47,2.6328,-3.7836,1.0602,,,,,435.807384,
0.0078161,162.97,85.062,-284.94,2.5852,-3.6898,1.1234,,,,,421.310044,
0.0078241,164.66,88.625,-284.97,2.5703,-3.5875,1.1422,,,,,423.225598,
0.0078321,167.06,86.438,-283.12,2.6555,-3.5641,1.1344,,,,,443.62783,
0.0078401,159.62,91.062,-286.44,2.7391,-3.5945,1.1172,,,,,437.215142,
0.0078481,163.16,92.844,-280.62,2.6305,-3.6156,1.0492,,,,,429.19238,
0.0078561,164.06,94.281,-286.16,2.6758,-3.7117,1.1164,,,,,438.991748,
0.0078641,157.69,96.094,-283.78,2.5875,-3.6562,1.0383,,,,,408.022875,
0.0078721,158.84,96.156,-287.38,2.5961,-3.6367,1.032,,,,,412.364524,
0.0078801,159.38,94.312,-288.84,2.6109,-3.6422,0.96875,,,,,416.125242,
0.0078881,158.19,96.062,-284.47,2.6102,-3.632,0.93594,,,,,412.907538,
0.0078961,164.34,94.562,-284,2.7008,-3.6,1.0852,,,,,443.849472,
0.0079041,158.16,94.062,-287.03,2.693,-3.6867,1.0508,,,,,425.92488,
0.0079121,157.53,96.5,-286.34,2.7422,-3.5336,0.97422,,,,,431.978766,
0.0079201,153.44,96.375,-287.94,2.6742,-3.5438,0.99375,,,,,410.329248,
0.0079281,158.91,97.062,-286.84,2.6516,-3.5047,0.91875,,,,,421.365756,
0.0079361,157.47,98.188,-289.06,2.6625,-3.425,0.90078,,,,,419.263875,
0.0079441,158.34,94.375,-286.19,2.6672,-3.6461,1.0352,,,,,422.324448,
0.0079521,156.12,96.031,-286.47,2.7547,-3.5977,0.93437,,,,,430.063764,
0.0079601,152.22,97.469,-288.94,2.7258,-3.5922,0.98672,,,,,414.921276,
0.0079681,155.88,103.03,-287.28,2.6875,-3.6648,0.99844,,,,,418.9275,
0.0079761,154.25,99.531,-284.44,2.7437,-3.6406,0.93437,,,,,423.215725,
0.0079841,150.44,99.031,-289.78,2.7633,-3.5008,0.91641,,,,,415.710852,
0.0079921,155.44,101.62,-285.97,2.8391,-3.5578,0.86406,,,,,441.309704,
0.0080001,151.56,101.94,-290.22,2.7797,-3.6094,0.85078,,,,,421.291332,
0.0080081,152.34,103.28,-286.97,2.8148,-3.618,0.74453,,,,,428.806632,
0.0080161,151.34,103.59,-290.22,2.7734,-3.5789,0.92969,,,,,419.726356,
0.0080241,149.69,103.59,-287.91,2.8461,-3.5695,0.90781,,,,,426.032709,
0.0080321,150.03,108.72,-289.56,2.8125,-3.5914,0.96719,,,,,421.959375,
0.0080401,150.41,107.22,-289.97,2.8039,-3.5641,0.87891,,,,,421.734599,
0.0080481,146.97,108.19,-290.28,2.8078,-3.5398,0.72734,,,,,412.662366,
0.0080561,151,104.94,-287.69,2.9234,-3.6031,0.87969,,,,,441.4334,
0.0080641,148.19,109.91,-288.97,2.7687,-3.4188,0.71406,,,,,410.293653,
0.0080721,147.09,109.47,-290.31,2.7734,-3.5617,0.92812,,,,,407.939406,
0.0080801,146.97,107.31,-287.28,2.9227,-3.6641,0.82109,,,,,429.549219,
0.0080881,145.5,108.84,-289.47,2.8406,-3.5742,0.69063,,,,,413.3073,
0.0080961,148.09,112.62,-293.31,2.85,-3.5258,0.78125,,,,,422.0565,
0.0081041,143.59,108.97,-293.03,2.7695,-3.4445,0.81719,,,,,397.672505,
0.0081121,144,118.31,-291.22,2.8062,-3.6125,0.74766,,,,,404.0928,
0.0081201,148.69,112.16,-287.47,2.875,-3.4609,0.79219,,,,,427.48375,
0.0081281,151.5,117.44,-287.19,2.8305,-3.5609,0.81406,,,,,428.82075,
0.0081361,144.56,113.44,-289.94,2.8945,-3.6367,0.80547,,,,,418.42892,
0.0081441,140.47,119.28,-290.12,2.8602,-3.5773,0.72813,,,,,401.772294,
0.0081521,139.5,111.12,-288.47,2.9469,-3.5086,0.71797,,,,,411.09255,
0.0081601,136.03,118.22,-291.66,2.9969,-3.4781,0.70937,,,,,407.668307,
0.0081681,142.78,119.62,-289.94,2.875,-3.575,0.62969,,,,,410.4925,
0.0081761,142.84,120.09,-292.38,2.9648,-3.5195,0.66016,,,,,423.492032,
0.0081841,141.03,115,-294.5,3.0484,-3.5625,0.68672,,,,,429.915852,
0.0081921,134.53,121.62,-294.59,2.9078,-3.5984,0.64609,,,,,391.186334,
0.0082001,138.91,123.12,-291.62,3.0562,-3.4594,0.6,,,,,424.536742,
0.0082081,139.19,120.47,-293,2.9406,-3.3898,0.59297,,,,,409.302114,
0.0082161,137.78,122.66,-291.88,3.0187,-3.4922,0.68047,,,,,415.916486,
0.0082241,141.44,125.19,-293.22,3.025,-3.5414,0.64844,,,,,427.856,
0.0082321,142.78,122.31,-288.91,2.9617,-3.4453,0.52656,,,,,422.871526,
0.0082401,133.41,125.28,-294.38,3.0039,-3.4539,0.53281,,,,,400.750299,
0.0082481,135.22,127,-291.72,3.0289,-3.4797,0.55625,,,,,409.567858,
0.0082561,132.53,126.16,-294.5,3.0492,-3.5086,0.6625,,,,,404.110476,
0.0082641,133.28,125.44,-291.66,3.1477,-3.5102,0.54141,,,,,419.525456,
0.0082721,133.28,128,-295.5,3.0797,-3.5469,0.54453,,,,,410.462416,
0.0082801,129.12,130,-292.53,3.068,-3.5461,0.51641,,,,,396.14016,
0.0082881,132.12,130.06,-295.09,3.1008,-3.4078,0.49609,,,,,409.677696,
0.0082961,133.66,126.5,-292.5,2.9789,-3.5625,0.39922,,,,,398.159774,
0.0083041,131.66,133.38,-296.06,3.1422,-3.5242,0.55937,,,,,413.702052,
0.0083121,127.94,130.44,-290.84,2.9562,-3.3914,0.62656,,,,,378.216228,
0.0083201,129.28,132.75,-295.09,3.0688,-3.4648,0.49375,,,,,396.734464,
0.0083281,128.22,131.66,-292.62,3.0578,-3.5383,0.39453,,,,,392.071116,
0.0083361,123.75,134.81,-291.28,3.1578,-3.4633,0.43906,,,,,390.77775,
0.0083441,131.28,129.09,-295.5,3.1547,-3.4242,0.50781,,,,,414.149016,
0.0083521,128.97,135.94,-293.28,3.0414,-3.3945,0.49688,,,,,392.249358,
0.0083601,132.84,134.59,-295.12,3.1641,-3.5258,0.34141,,,,,420.319044,
0.0083681,126.94,135.91,-291.88,2.9969,-3.5273,0.32656,,,,,380.426486,
0.0083761,129.44,133.88,-291.34,3.1063,-3.4,0.3375,,,,,402.079472,
0.0083841,127.25,136.12,-295.47,3.1547,-3.468,0.42578,,,,,401.435575,
0.0083921,124.5,135.22,-293.66,3.0469,-3.45,0.40391,,,,,379.33905,
0.0084001,126.66,138.03,-293.28,3.2375,-3.5633,0.36797,,,,,410.06175,
0.0084081,125.56,140.12,-293.84,3.1914,-3.5039,0.36719,,,,,400.712184,
0.0084161,125.69,137.59,-293.41,3.2352,-3.5625,0.24531,,,,,406.632288,
0.0084241,122.22,138.56,-293.62,3.1375,-3.4062,0.36016,,,,,383.46525,
0.0084321,123.22,139.19,-294.5,3.1461,-3.418,0.30781,,,,,387.662442,
0.0084401,122,141.56,-291.47,3.2437,-3.5414,0.29766,,,,,395.7314,
0.0084481,125.94,143.41,-294.62,3.2195,-3.4328,0.25469,,,,,405.46383,
0.0084561,122.66,143.28,-292.69,3.1578,-3.4523,0.33437,,,,,387.335748,
0.0084641,113.34,144.75,-291.25,3.2164,-3.5305,0.14844,,,,,364.546776,
0.0084721,118.31,144.69,-289.69,3.218,-3.4375,0.27891,,,,,380.72158,
0.0084801,121.34,146.19,-295.47,3.243,-3.5562,0.34063,,,,,393.50562,
0.0084881,116.62,141.03,-293.47,3.2492,-3.4195,0.30938,,,,,378.921704,
0.0084961,116.94,144.59,-296.34,3.1734,-3.4789,0.34922,,,,,371.097396,
0.0085041,115.97,142.25,-292.19,3.2508,-3.4562,0.17031,,,,,376.995276,
0.0085121,118.38,147.94,-293.38,3.3211,-3.4094,0.19297,,,,,393.151818,
0.0085201,116.72,151.44,-286.97,3.2617,-3.3898,0.18984,,,,,380.705624,
0.0085281,113.81,150.56,-292.75,3.2227,-3.368,0.33125,,,,,366.775487,
0.0085361,117,149.31,-290,3.3711,-3.3078,0.21953,,,,,394.4187,
0.0085441,109.69,148.75,-294.06,3.3656,-3.1844,0.19141,,,,,369.172664,
0.0085521,103.72,147.16,-290.28,3.2984,-3.3813,0.18281,,,,,342.110048,
0.0085601,112.84,147.88,-290.97,3.3,-3.3438,0.29219,,,,,372.372,
0.0085681,111.22,153.97,-290.84,3.3305,-3.3195,0.15,,,,,370.41821,
0.0085761,98.531,151.97,-293.75,3.2117,-3.5086,0.23203,,,,,316.4520127,
0.0085841,111.94,151.31,-290.34,3.2445,-3.3383,0.15156,,,,,363.18933,
0.0085921,103.59,154.09,-291.88,3.3711,-3.4914,0.20078,,,,,349.212249,
0.0086001,111.31,152.19,-290.06,3.2844,-3.3133,0.16641,,,,,365.586564,
0.0086081,99.062,156.03,-292.41,3.2867,-3.3312,0.14219,,,,,325.5870754,
0.0086161,105.19,156.84,-290.25,3.325,-3.2594,0.092188,,,,,349.75675,
0.0086241,107.22,153.78,-291.56,3.2781,-3.3523,0.03125,,,,,351.477882,
0.0086321,103.75,155.22,-292.06,3.3391,-3.3836,0.13281,,,,,346.431625,
0.0086401,101.28,154.03,-291.66,3.268,-3.3836,0.074219,,,,,330.98304,
0.0086481,98.094,155.84,-290.06,3.425,-3.3383,0.024219,,,,,335.97195,
0.0086561,92.594,155.56,-293.25,3.4234,-3.3531,0.15547,,,,,316.9862996,
0.0086641,97,155.25,-290.5,3.3453,-3.3563,0.023438,,,,,324.4941,
0.0086721,93.75,159.94,-292.88,3.3961,-3.3367,0.06875,,,,,318.384375,
0.0086801,96.281,159.41,-290.81,3.432,-3.1961,-0.14219,,,,,330.436392,
0.0086881,95.844,160.78,-291.88,3.3602,-3.3422,0.0375,,,,,322.0550088,
0.0086961,92.406,161.03,-292.09,3.4422,-3.3523,-0.13984,,,,,318.0799332,
0.0087041,90.625,163.03,-292.72,3.3617,-3.2711,-0.073438,,,,,304.6540625,
0.0087121,92.344,160.94,-289.53,3.343,-3.2086,-0.06875,,,,,308.705992,
0.0087201,93.844,163.75,-289.44,3.3148,-3.2367,-0.030469,,,,,311.0740912,
0.0087281,89.969,160.38,-289.81,3.4312,-3.3133,-0.13437,,,,,308.7016328,
0.0087361,89.719,165.53,-292.81,3.4086,-3.2578,0.017188,,,,,305.8161834,
0.0087441,87.719,163.78,-288.19,3.4195,-3.2594,-0.085156,,,,,299.9551205,
0.0087521,86.438,171.16,-291.22,3.5039,-3.1258,-0.17344,,,,,302.8701082,
0.0087601,88.875,165.22,-289.47,3.3586,-3.2641,-0.039844,,,,,298.495575,
0.0087681,82.781,167.62,-286.47,3.4047,-3.225,-0.065625,,,,,281.8444707,
0.0087761,85.656,165.41,-284.34,3.4383,-3.3406,-0.069531,,,,,294.5110248,
0.0087841,91.25,169.94,-287.44,3.4008,-3.275,-0.086719,,,,,310.323,
0.0087921,81.625,169.28,-289.03,3.3867,-3.2227,-0.10781,,,,,276.4393875,
0.0088001,80.812,167.81,-286.5,3.5047,-3.2477,-0.076563,,,,,283.2218164,
0.0088081,81.75,167.78,-288.69,3.4398,-3.1187,-0.10938,,,,,281.20365,
0.0088161,88.406,174.12,-288.62,3.45,-3.2539,-0.14766,,,,,305.0007,
0.0088241,84.812,169.88,-284.84,3.5453,-3.2062,-0.11953,,,,,300.6839836,
0.0088321,72.938,175.03,-288.16,3.4703,-3.1375,-0.18594,,,,,253.1167414,
0.0088401,81.094,172.81,-288.81,3.5172,-3.2992,-0.25234,,,,,285.2238168,
0.0088481,75.031,173.56,-289.09,3.4578,-3.1172,-0.23281,,,,,259.4421918,
0.0088561,79.906,173.38,-283.94,3.4609,-3.2203,-0.17891,,,,,276.5466754,
0.0088641,74.5,176.41,-287.22,3.4813,-3.2094,-0.31719,,,,,259.35685,
0.0088721,79.5,172.5,-285.66,3.482,-3.2086,-0.17813,,,,,276.819,
0.0088801,77.469,175.31,-284.34,3.4555,-3.1344,-0.26094,,,,,267.6941295,
0.0088881,73.438,172.84,-286.53,3.4422,-3.2008,-0.32578,,,,,252.7882836,
0.0088961,74.375,176.88,-285.12,3.4664,-3.1211,-0.35859,,,,,257.8135,
0.0089041,72.656,176.06,-284.22,3.5859,-3.1742,-0.37891,,,,,260.5371504,
0.0089121,79.125,179.38,-286.16,3.4898,-3.0539,-0.20703,,,,,276.130425,
0.0089201,78.531,176.81,-281.62,3.3961,-3.1578,-0.24141,,,,,266.6991291,
0.0089281,68.438,181.56,-286.5,3.5102,-3.1797,-0.25391,,,,,240.2310676,
0.0089361,70.812,179.25,-284.06,3.4336,-3.0633,-0.35234,,,,,243.1400832,
0.0089441,66.406,183.47,-284.59,3.6555,-3.1109,-0.23594,,,,,242.747133,
0.0089521,72.406,179.53,-283.66,3.5641,-3.0148,-0.31016,,,,,258.0622246,
